1.0	12864
1.0	12839
1.0	12855
1.0	12849
1.0	12863
1.0	12858
1.0	12832
1.0	12855
1.0	12861
1.0	12852
1.0	12861
1.0	12855
1.0	12854
1.0	12865
1.0	12857
1.0	12851
1.0	12859
1.0	12852
1.0	12855
1.0	12864
1.0	12825
1.0	12842
1.0	12851
1.0	12870
1.0	12840
1.0	12856
1.0	12859
1.0	12867
1.0	12855
1.0	12822
1.0	12858
1.0	12854
1.0	12860
1.0	12860
1.0	12851
1.0	12857
1.0	12877
1.0	12855
1.0	12856
1.0	12854
1.0	12873
1.0	12859
1.0	12847
1.0	12854
1.0	12865
1.0	12850
1.0	12868
1.0	12857
1.0	12832
1.0	12861
1.0	12851
1.0	12841
1.0	12842
1.0	12852
1.0	12847
1.0	12840
1.0	12843
1.0	12846
1.0	12839
1.0	12882
1.0	12853
1.0	12856
1.0	12835
1.0	12854
1.0	12842
1.0	12849
1.0	12892
1.0	12845
1.0	12859
1.0	12853
1.0	12867
1.0	12875
1.0	12864
1.0	12873
1.0	12866
1.0	12888
1.0	12858
1.0	12866
1.0	12877
1.0	12852
1.0	12852
1.0	12884
1.0	12823
1.0	12854
1.0	12813
1.0	12868
1.0	12863
1.0	12847
1.0	12863
1.0	12839
1.0	12852
1.0	12854
1.0	12839
1.0	12847
1.0	12849
1.0	12843
1.0	12851
1.0	12860
1.0	12861
1.0	12861
0.9	12809
0.9	12736
0.9	12758
0.9	12740
0.9	12818
0.9	12735
0.9	12738
0.9	12769
0.9	12810
0.9	12784
0.9	12838
0.9	12783
0.9	12765
0.9	12712
0.9	12748
0.9	12827
0.9	12874
0.9	12792
0.9	12708
0.9	12764
0.9	12735
0.9	12728
0.9	12795
0.9	12845
0.9	12743
0.9	12826
0.9	12677
0.9	12714
0.9	12731
0.9	12727
0.9	12760
0.9	12718
0.9	12786
0.9	12803
0.9	12692
0.9	12749
0.9	12762
0.9	12723
0.9	12754
0.9	12699
0.9	12798
0.9	12734
0.9	12705
0.9	12796
0.9	12698
0.9	12788
0.9	12723
0.9	12798
0.9	12716
0.9	12782
0.9	12834
0.9	12800
0.9	12708
0.9	12701
0.9	12763
0.9	12764
0.9	12769
0.9	12632
0.9	12784
0.9	12813
0.9	12768
0.9	12845
0.9	12783
0.9	12813
0.9	12722
0.9	12811
0.9	12753
0.9	12678
0.9	12754
0.9	12827
0.9	12764
0.9	12758
0.9	12795
0.9	12828
0.9	12805
0.9	12713
0.9	12744
0.9	12682
0.9	12722
0.9	12806
0.9	12777
0.9	12749
0.9	12819
0.9	12814
0.9	12728
0.9	12747
0.9	12790
0.9	12799
0.9	12769
0.9	12762
0.9	12783
0.9	12818
0.9	12663
0.9	12799
0.9	12815
0.9	12713
0.9	12628
0.9	12762
0.9	12846
0.9	12731
0.8	12785
0.8	12728
0.8	12747
0.8	12676
0.8	12650
0.8	12809
0.8	12685
0.8	12818
0.8	12788
0.8	12685
0.8	12692
0.8	12573
0.8	12756
0.8	12775
0.8	12575
0.8	12562
0.8	12827
0.8	12719
0.8	12675
0.8	12595
0.8	12741
0.8	12722
0.8	12703
0.8	12720
0.8	12767
0.8	12798
0.8	12710
0.8	12626
0.8	12788
0.8	12782
0.8	12675
0.8	12696
0.8	12821
0.8	12701
0.8	12634
0.8	12656
0.8	12665
0.8	12767
0.8	12657
0.8	12678
0.8	12728
0.8	12660
0.8	12643
0.8	12658
0.8	12748
0.8	12710
0.8	12737
0.8	12687
0.8	12748
0.8	12809
0.8	12750
0.8	12763
0.8	12722
0.8	12743
0.8	12683
0.8	12719
0.8	12575
0.8	12734
0.8	12648
0.8	12673
0.8	12654
0.8	12738
0.8	12768
0.8	12645
0.8	12778
0.8	12696
0.8	12711
0.8	12613
0.8	12644
0.8	12671
0.8	12864
0.8	12688
0.8	12679
0.8	12751
0.8	12719
0.8	12740
0.8	12679
0.8	12765
0.8	12622
0.8	12582
0.8	12752
0.8	12751
0.8	12525
0.8	12587
0.8	12665
0.8	12688
0.8	12732
0.8	12573
0.8	12535
0.8	12738
0.8	12768
0.8	12601
0.8	12682
0.8	12769
0.8	12693
0.8	12664
0.8	12664
0.8	12740
0.8	12753
0.8	12720
0.7	12522
0.7	12673
0.7	12595
0.7	12697
0.7	12538
0.7	12444
0.7	12618
0.7	12773
0.7	12551
0.7	12596
0.7	12680
0.7	12648
0.7	12553
0.7	12508
0.7	12641
0.7	12706
0.7	12575
0.7	12692
0.7	12694
0.7	12569
0.7	12539
0.7	12780
0.7	12605
0.7	12631
0.7	12727
0.7	12664
0.7	12654
0.7	12569
0.7	12718
0.7	12664
0.7	12618
0.7	12708
0.7	12649
0.7	12709
0.7	12720
0.7	12599
0.7	12676
0.7	12519
0.7	12744
0.7	12779
0.7	12623
0.7	12756
0.7	12637
0.7	12588
0.7	12686
0.7	12428
0.7	12687
0.7	12525
0.7	12718
0.7	12501
0.7	12764
0.7	12672
0.7	12686
0.7	12593
0.7	12574
0.7	12671
0.7	12768
0.7	12606
0.7	12682
0.7	12594
0.7	12705
0.7	12554
0.7	12494
0.7	12535
0.7	12528
0.7	12518
0.7	12705
0.7	12480
0.7	12494
0.7	12408
0.7	12654
0.7	12648
0.7	12766
0.7	12697
0.7	12750
0.7	12686
0.7	12606
0.7	12634
0.7	12619
0.7	12553
0.7	12717
0.7	12728
0.7	12661
0.7	12756
0.7	12587
0.7	12514
0.7	12684
0.7	12454
0.7	12616
0.7	12707
0.7	12345
0.7	12322
0.7	12462
0.7	12532
0.7	12575
0.7	12694
0.7	12574
0.7	12572
0.7	12613
0.7	12626
0.6	12431
0.6	12543
0.6	12654
0.6	12533
0.6	12547
0.6	12452
0.6	12429
0.6	12610
0.6	12454
0.6	12563
0.6	12704
0.6	12384
0.6	12665
0.6	12674
0.6	12438
0.6	12445
0.6	12596
0.6	12332
0.6	12452
0.6	12595
0.6	12636
0.6	12681
0.6	12706
0.6	12618
0.6	12555
0.6	12609
0.6	12608
0.6	12698
0.6	12517
0.6	12472
0.6	12645
0.6	12657
0.6	12549
0.6	12575
0.6	12543
0.6	12389
0.6	12687
0.6	12581
0.6	12450
0.6	12401
0.6	12388
0.6	12678
0.6	12566
0.6	12490
0.6	12673
0.6	12599
0.6	12331
0.6	12477
0.6	12542
0.6	12706
0.6	12567
0.6	12588
0.6	12483
0.6	12485
0.6	12586
0.6	12707
0.6	12594
0.6	12557
0.6	12585
0.6	12473
0.6	12166
0.6	12419
0.6	12481
0.6	12521
