1.0	12718
1.0	12712
1.0	12797
1.0	12751
1.0	12747
1.0	12756
1.0	12759
1.0	12720
1.0	12773
1.0	12751
1.0	12695
1.0	12769
1.0	12737
1.0	12727
1.0	12738
1.0	12760
1.0	12762
1.0	12763
1.0	12777
1.0	12786
1.0	12783
1.0	12754
1.0	12749
1.0	12755
1.0	12759
1.0	12753
1.0	12760
1.0	12781
1.0	12767
1.0	12759
1.0	12757
1.0	12758
1.0	12761
1.0	12753
1.0	12751
1.0	12761
1.0	12785
1.0	12781
1.0	12738
1.0	12786
1.0	12698
1.0	12738
1.0	12750
1.0	12724
1.0	12757
1.0	12717
1.0	12728
1.0	12785
1.0	12736
1.0	12751
1.0	12783
1.0	12733
1.0	12750
1.0	12772
1.0	12781
1.0	12775
1.0	12732
1.0	12735
1.0	12719
1.0	12760
1.0	12733
1.0	12748
1.0	12753
1.0	12720
1.0	12723
1.0	12712
1.0	12740
1.0	12739
1.0	12745
1.0	12736
1.0	12764
1.0	12801
1.0	12780
1.0	12711
1.0	12747
1.0	12783
1.0	12765
1.0	12734
1.0	12741
1.0	12732
1.0	12761
1.0	12738
1.0	12760
1.0	12717
1.0	12728
1.0	12765
1.0	12737
1.0	12787
1.0	12774
1.0	12720
1.0	12784
1.0	12757
1.0	12752
1.0	12759
1.0	12771
1.0	12710
1.0	12757
1.0	12754
1.0	12777
1.0	12733
0.9	12685
0.9	12720
0.9	12627
0.9	12611
0.9	12679
0.9	12630
0.9	12650
0.9	12703
0.9	12718
0.9	12714
0.9	12694
0.9	12678
0.9	12707
0.9	12613
0.9	12626
0.9	12708
0.9	12766
0.9	12662
0.9	12581
0.9	12690
0.9	12591
0.9	12524
0.9	12645
0.9	12800
0.9	12601
0.9	12719
0.9	12494
0.9	12630
0.9	12615
0.9	12468
0.9	12656
0.9	12524
0.9	12645
0.9	12679
0.9	12620
0.9	12682
0.9	12618
0.9	12561
0.9	12514
0.9	12595
0.9	12695
0.9	12565
0.9	12551
0.9	12740
0.9	12570
0.9	12675
0.9	12555
0.9	12652
0.9	12644
0.9	12607
0.9	12772
0.9	12660
0.9	12560
0.9	12504
0.9	12741
0.9	12582
0.9	12720
0.9	12458
0.9	12760
0.9	12670
0.9	12680
0.9	12763
0.9	12690
0.9	12734
0.9	12612
0.9	12750
0.9	12650
0.9	12641
0.9	12622
0.9	12695
0.9	12646
0.9	12693
0.9	12696
0.9	12708
0.9	12653
0.9	12657
0.9	12635
0.9	12472
0.9	12623
0.9	12719
0.9	12713
0.9	12637
0.9	12756
0.9	12699
0.9	12653
0.9	12604
0.9	12683
0.9	12689
0.9	12710
0.9	12659
0.9	12718
0.9	12712
0.9	12426
0.9	12601
0.9	12762
0.9	12439
0.9	12533
0.9	12634
0.9	12665
0.9	12635
0.8	12724
0.8	12664
0.8	12626
0.8	12551
0.8	12681
0.8	12612
0.8	12514
0.8	12746
0.8	12692
0.8	12548
0.8	12575
0.8	12355
0.8	12696
0.8	12709
0.8	12427
0.8	12537
0.8	12716
0.8	12686
0.8	12628
0.8	12606
0.8	12603
0.8	12580
0.8	12464
0.8	12519
0.8	12620
0.8	12634
0.8	12637
0.8	12405
0.8	12715
0.8	12658
0.8	12452
0.8	12404
0.8	12724
0.8	12612
0.8	12552
0.8	12590
0.8	12586
0.8	12528
0.8	12494
0.8	12544
0.8	12669
0.8	12420
0.8	12541
0.8	12624
0.8	12583
0.8	12588
0.8	12642
0.8	12643
0.8	12540
0.8	12584
0.8	12648
0.8	12705
0.8	12714
0.8	12532
0.8	12603
0.8	12634
0.8	12440
0.8	12627
0.8	12511
0.8	12516
0.8	12388
0.8	12587
0.8	12666
0.8	12335
0.8	12686
0.8	12629
0.8	12562
0.8	12372
0.8	12590
0.8	12598
0.8	12779
0.8	12608
0.8	12609
0.8	12561
0.8	12644
0.8	12643
0.8	12651
0.8	12700
0.8	12429
0.8	12487
0.8	12486
0.8	12698
0.8	12530
0.8	12533
0.8	12546
0.8	12614
0.8	12602
0.8	12374
0.8	12184
0.8	12592
0.8	12682
0.8	12584
0.8	12678
0.8	12761
0.8	12688
0.8	12618
0.8	12595
0.8	12689
0.8	12658
0.8	12473
0.7	12262
0.7	12559
0.7	12531
0.7	12604
0.7	12499
0.7	12261
0.7	12346
0.7	12613
0.7	12210
0.7	12492
0.7	12525
0.7	12556
0.7	12537
0.7	12413
0.7	12553
0.7	12677
0.7	12426
0.7	12505
0.7	12627
0.7	12493
0.7	12422
0.7	12734
0.7	12503
0.7	12534
0.7	12594
0.7	12569
0.7	12558
0.7	12417
0.7	12653
0.7	12412
0.7	12575
0.7	12589
0.7	12492
0.7	12465
0.7	12454
0.7	12578
0.7	12592
0.7	12455
0.7	12521
0.7	12761
0.7	12562
0.7	12609
0.7	12564
0.7	12546
0.7	12555
0.7	12358
0.7	12469
0.7	12381
0.7	12673
0.7	12319
0.7	12602
0.7	12525
0.7	12552
0.7	12494
0.7	12534
0.7	12593
0.7	12670
0.7	12580
0.7	12594
0.7	12370
0.7	12627
0.7	12358
0.7	12417
0.7	12273
0.7	12291
0.7	12351
0.7	12565
0.7	12214
0.7	12428
0.7	12263
0.7	12520
0.7	12411
0.7	12663
0.7	12468
0.7	12499
0.7	12597
0.7	12471
0.7	12582
0.7	12485
0.7	12553
0.7	12642
0.7	12588
0.7	12522
0.7	12679
0.7	12543
0.7	12372
0.7	12664
0.7	12248
0.7	12535
0.7	12418
0.7	12089
0.7	12211
0.7	12253
0.7	12311
0.7	12511
0.7	12637
0.7	12391
0.7	12432
0.7	12582
0.7	12580
0.6	12364
0.6	12339
0.6	12559
0.6	12474
0.6	12482
0.6	12274
0.6	12243
0.6	12577
0.6	12412
0.6	12374
0.6	12601
0.6	12328
0.6	12502
0.6	12497
0.6	12368
0.6	12092
0.6	12570
0.6	12259
0.6	12023
0.6	12458
0.6	12449
0.6	12638
0.6	12650
0.6	12473
0.6	12424
0.6	12443
0.6	12528
0.6	12430
0.6	12353
0.6	12201
0.6	12419
0.6	12231
0.6	12448
0.6	12454
0.6	12452
0.6	12125
0.6	12537
0.6	12449
0.6	12336
0.6	11937
0.6	12344
0.6	12578
0.6	12372
0.6	12037
0.6	12427
0.6	12550
0.6	12242
0.6	12427
0.6	12486
0.6	12589
0.6	12265
0.6	12444
0.6	12422
0.6	12272
0.6	12440
0.6	12426
0.6	12528
0.6	12470
0.6	12555
0.6	12144
0.6	11891
0.6	12330
0.6	12342
0.6	12436
0.6	11904
0.6	12326
0.6	12433
0.6	12174
0.6	12499
0.6	12419
0.6	12269
0.6	12539
0.6	12423
0.6	12135
0.6	12562
0.6	12357
0.6	12294
0.6	12481
0.6	12451
0.6	12542
0.6	12327
0.6	12320
0.6	12514
0.6	12344
0.6	12490
0.6	12277
0.6	12478
0.6	12276
0.6	12285
0.6	12164
0.6	12307
0.6	12210
0.6	12513
0.6	12534
0.6	12188
0.6	12593
0.6	12208
0.6	12443
0.6	12293
0.6	12210
0.5	12337
0.5	12221
0.5	12184
0.5	12527
0.5	12268
0.5	12122
0.5	12361
0.5	12468
0.5	12290
0.5	11920
0.5	12569
0.5	12188
0.5	11505
0.5	12289
0.5	12282
0.5	12292
0.5	12265
0.5	12385
0.5	12470
0.5	12381
0.5	12173
0.5	12429
0.5	12239
0.5	12352
0.5	12185
0.5	12298
0.5	11782
0.5	12250
0.5	12284
0.5	12317
0.5	12187
0.5	12238
0.5	12492
0.5	12081
0.5	12082
0.5	12419
0.5	12126
0.5	12416
0.5	12366
0.5	12282
0.5	12204
0.5	11938
0.5	12352
0.5	12262
0.5	12057
0.5	12299
0.5	12413
0.5	12232
0.5	12420
0.5	12059
0.5	11843
0.5	12303
0.5	12319
0.5	12357
0.5	12261
0.5	12128
0.5	12381
0.5	12369
0.5	12451
0.5	12320
0.5	11599
0.5	12302
0.5	12396
0.5	12374
0.5	12376
0.5	12096
0.5	12398
0.5	12053
0.5	12488
0.5	12278
0.5	11933
0.5	11977
0.5	12391
0.5	12281
0.5	12185
0.5	12536
0.5	12239
0.5	12515
0.5	12487
0.5	12122
0.5	12256
0.5	12261
0.5	12477
0.5	12264
0.5	12277
0.5	12350
0.5	12383
0.5	12037
0.5	12220
0.5	12095
0.5	12051
0.5	12139
0.5	12479
0.5	12308
0.5	12255
0.5	12466
0.5	12394
0.5	12292
0.5	12466
0.5	12305
0.4	12253
0.4	12428
0.4	12132
0.4	11897
0.4	12310
0.4	12003
0.4	12095
0.4	12018
0.4	11543
0.4	12198
0.4	12170
0.4	12290
0.4	12464
0.4	12025
0.4	12062
0.4	12226
0.4	11911
0.4	12197
0.4	12120
0.4	12252
0.4	11545
0.4	12432
0.4	11956
0.4	11958
0.4	11861
0.4	12012
0.4	12355
0.4	12194
0.4	12406
0.4	12369
0.4	12392
0.4	11832
0.4	12494
0.4	12487
0.4	11875
0.4	12204
0.4	12317
0.4	11871
0.4	12125
0.4	12513
0.4	12212
0.4	12175
0.4	12269
0.4	12124
0.4	11849
0.4	12002
0.4	12144
0.4	11766
0.4	11972
0.4	11731
0.4	12173
0.4	11900
0.4	12365
0.4	11838
0.4	12071
0.4	11716
0.4	12474
0.4	11962
0.4	12115
0.4	12057
0.4	11873
0.4	12250
0.4	12487
0.4	12321
0.4	12361
0.4	12273
0.4	11849
0.4	12177
0.4	12436
0.4	12131
0.4	12394
0.4	12117
0.4	12249
0.4	12272
0.4	12494
0.4	11622
0.4	12057
0.4	11654
0.4	12393
0.4	12087
0.4	12203
0.4	12017
0.4	12370
0.4	12198
0.4	11987
0.4	12344
0.4	11947
0.4	11981
0.4	12151
0.4	11896
0.4	12475
0.4	12470
0.4	12334
0.4	12525
0.4	12463
0.4	12280
0.4	12312
0.4	12042
0.4	12095
0.4	11955
0.30000000000000004	12182
0.30000000000000004	11507
0.30000000000000004	12307
0.30000000000000004	12371
0.30000000000000004	11478
0.30000000000000004	12305
0.30000000000000004	11814
0.30000000000000004	12210
0.30000000000000004	12321
0.30000000000000004	11860
0.30000000000000004	12050
0.30000000000000004	12219
0.30000000000000004	12117
0.30000000000000004	11733
0.30000000000000004	11631
0.30000000000000004	11958
0.30000000000000004	11920
0.30000000000000004	12298
0.30000000000000004	11776
0.30000000000000004	12097
0.30000000000000004	12013
0.30000000000000004	11703
0.30000000000000004	12245
0.30000000000000004	12092
0.30000000000000004	12126
0.30000000000000004	12279
0.30000000000000004	12010
0.30000000000000004	12144
0.30000000000000004	12285
0.30000000000000004	11967
0.30000000000000004	11979
0.30000000000000004	12346
0.30000000000000004	11396
0.30000000000000004	12041
0.30000000000000004	11796
0.30000000000000004	11636
0.30000000000000004	11595
0.30000000000000004	12076
0.30000000000000004	11973
0.30000000000000004	12253
0.30000000000000004	12403
0.30000000000000004	11335
0.30000000000000004	12273
0.30000000000000004	11644
0.30000000000000004	11477
0.30000000000000004	12309
0.30000000000000004	11955
0.30000000000000004	11686
0.30000000000000004	12087
0.30000000000000004	11854
0.30000000000000004	11071
0.30000000000000004	11830
0.30000000000000004	12283
0.30000000000000004	12211
0.30000000000000004	12234
0.30000000000000004	12319
0.30000000000000004	11719
0.30000000000000004	12240
0.30000000000000004	12209
0.30000000000000004	11816
0.30000000000000004	11613
0.30000000000000004	12295
0.30000000000000004	12386
0.30000000000000004	12125
0.30000000000000004	12289
0.30000000000000004	11879
0.30000000000000004	12270
0.30000000000000004	12357
0.30000000000000004	11713
0.30000000000000004	11920
0.30000000000000004	11449
0.30000000000000004	12041
0.30000000000000004	12197
0.30000000000000004	12237
0.30000000000000004	11400
0.30000000000000004	12293
0.30000000000000004	11769
0.30000000000000004	12118
0.30000000000000004	11872
0.30000000000000004	11300
0.30000000000000004	12269
0.30000000000000004	11887
0.30000000000000004	12277
0.30000000000000004	12154
0.30000000000000004	12132
0.30000000000000004	12286
0.30000000000000004	12223
0.30000000000000004	11760
0.30000000000000004	11668
0.30000000000000004	12052
0.30000000000000004	12166
0.30000000000000004	12066
0.30000000000000004	12355
0.30000000000000004	12349
0.30000000000000004	11946
0.30000000000000004	12294
0.30000000000000004	12148
0.30000000000000004	11542
0.30000000000000004	12231
0.30000000000000004	11853
0.19999999999999996	12090
0.19999999999999996	10632
0.19999999999999996	11646
0.19999999999999996	11035
0.19999999999999996	11894
0.19999999999999996	11881
0.19999999999999996	11216
0.19999999999999996	12290
0.19999999999999996	11482
0.19999999999999996	11302
0.19999999999999996	11978
0.19999999999999996	12132
0.19999999999999996	11992
0.19999999999999996	11449
0.19999999999999996	12162
0.19999999999999996	12254
0.19999999999999996	11980
0.19999999999999996	12180
0.19999999999999996	11836
0.19999999999999996	11539
0.19999999999999996	11698
0.19999999999999996	11409
0.19999999999999996	11920
0.19999999999999996	12291
0.19999999999999996	11852
0.19999999999999996	11558
0.19999999999999996	11367
0.19999999999999996	11076
0.19999999999999996	11952
0.19999999999999996	11105
0.19999999999999996	11811
0.19999999999999996	11995
0.19999999999999996	11674
0.19999999999999996	11413
0.19999999999999996	11266
0.19999999999999996	12057
0.19999999999999996	12440
0.19999999999999996	12220
0.19999999999999996	11763
0.19999999999999996	11827
0.19999999999999996	12102
0.19999999999999996	11845
0.19999999999999996	11590
0.19999999999999996	11600
0.19999999999999996	12015
0.19999999999999996	12047
0.19999999999999996	11348
0.19999999999999996	11450
0.19999999999999996	11520
0.19999999999999996	11681
0.19999999999999996	12142
0.19999999999999996	11819
0.19999999999999996	11966
0.19999999999999996	11911
0.19999999999999996	11799
0.19999999999999996	11689
0.19999999999999996	10362
0.19999999999999996	10857
0.19999999999999996	12011
0.19999999999999996	12116
0.19999999999999996	12024
0.19999999999999996	12183
0.19999999999999996	11270
0.19999999999999996	12395
0.19999999999999996	12086
0.19999999999999996	12072
0.19999999999999996	10599
0.19999999999999996	12089
0.19999999999999996	11979
0.19999999999999996	11862
0.19999999999999996	11972
0.19999999999999996	11771
0.19999999999999996	12368
0.19999999999999996	12207
0.19999999999999996	12123
0.19999999999999996	11804
0.19999999999999996	12081
0.19999999999999996	12242
0.19999999999999996	12009
0.19999999999999996	11919
0.19999999999999996	12257
0.19999999999999996	12026
0.19999999999999996	12318
0.19999999999999996	11437
0.19999999999999996	11987
0.19999999999999996	12134
0.19999999999999996	12024
0.19999999999999996	12088
0.19999999999999996	12112
0.19999999999999996	11215
0.19999999999999996	11873
0.19999999999999996	11282
0.19999999999999996	11971
0.19999999999999996	11865
0.19999999999999996	11269
0.19999999999999996	10965
0.19999999999999996	12066
0.19999999999999996	12042
0.19999999999999996	11830
0.19999999999999996	11705
0.09999999999999998	12236
0.09999999999999998	10514
