LTLFireability	98
LTLFireability	93
LTLFireability	98
LTLFireability	62
LTLFireability	86
LTLFireability	96
LTLFireability	98
LTLFireability	97
LTLFireability	95
LTLFireability	95
LTLFireability	59
LTLFireability	95
LTLFireability	98
LTLFireability	96
LTLFireability	80
LTLFireability	97
LTLFireability	96
LTLFireability	76
LTLFireability	93
LTLFireability	94
LTLFireability	97
LTLFireability	79
LTLFireability	98
LTLFireability	98
LTLFireability	95
LTLFireability	94
LTLFireability	97
LTLFireability	94
LTLFireability	96
LTLFireability	97
LTLFireability	96
LTLFireability	98
LTLFireability	96
LTLFireability	95
LTLFireability	96
LTLFireability	76
LTLFireability	93
LTLFireability	97
LTLFireability	98
LTLFireability	98
LTLFireability	96
LTLFireability	93
LTLFireability	96
LTLFireability	97
LTLFireability	98
LTLFireability	91
LTLFireability	94
LTLFireability	93
LTLFireability	52
LTLFireability	91
LTLFireability	97
LTLFireability	90
LTLFireability	98
LTLFireability	98
LTLFireability	95
LTLFireability	97
LTLFireability	96
LTLFireability	98
LTLFireability	95
LTLFireability	98
LTLFireability	95
LTLFireability	98
LTLFireability	98
LTLFireability	95
LTLFireability	97
LTLFireability	97
LTLFireability	96
LTLFireability	98
LTLFireability	98
LTLFireability	97
LTLFireability	98
LTLFireability	98
LTLFireability	98
LTLFireability	98
LTLFireability	96
LTLFireability	66
LTLFireability	98
LTLFireability	98
LTLFireability	96
LTLFireability	98
LTLFireability	98
LTLFireability	98
LTLFireability	97
LTLFireability	97
LTLFireability	98
LTLFireability	91
LTLFireability	94
LTLFireability	88
LTLFireability	90
LTLFireability	98
LTLFireability	94
LTLFireability	96
LTLFireability	98
LTLFireability	97
LTLFireability	91
LTLFireability	96
LTLFireability	96
LTLFireability	98
LTLFireability	98
LTLFireability	96
CTLCardinality	91
CTLCardinality	89
CTLCardinality	92
CTLCardinality	86
CTLCardinality	87
CTLCardinality	91
CTLCardinality	91
CTLCardinality	91
CTLCardinality	81
CTLCardinality	87
CTLCardinality	71
CTLCardinality	91
CTLCardinality	91
CTLCardinality	89
CTLCardinality	71
CTLCardinality	91
CTLCardinality	91
CTLCardinality	89
CTLCardinality	89
CTLCardinality	90
CTLCardinality	91
CTLCardinality	90
CTLCardinality	92
CTLCardinality	91
CTLCardinality	87
CTLCardinality	89
CTLCardinality	91
CTLCardinality	90
CTLCardinality	89
CTLCardinality	91
CTLCardinality	91
CTLCardinality	92
CTLCardinality	90
CTLCardinality	91
CTLCardinality	90
CTLCardinality	85
CTLCardinality	90
CTLCardinality	88
CTLCardinality	92
CTLCardinality	92
CTLCardinality	91
CTLCardinality	89
CTLCardinality	87
